time,node-i,node-j
1011,207,216
1011,216,218
1012,8,61
1012,11,22
1012,12,20
1012,16,31
1012,24,31
1012,24,100
1012,30,35
1012,31,100
1012,51,200
1012,52,136
1012,57,116
1012,59,72
1012,67,195
1012,69,109
1012,73,224
1012,76,79
1012,125,173
1012,133,197
1012,135,137
1012,147,148
1012,149,212
1012,215,216
1013,8,61
1013,30,35
1013,51,200
1013,52,54
1013,57,116
1013,59,65
1013,60,121
1013,69,109
1013,73,224
1013,76,79
1013,122,144
1013,122,215
1013,127,212
1013,148,194
1013,154,174
1013,156,163
1013,171,210
1013,174,180
1013,182,201
1014,8,61
1014,16,86
1014,30,35
1014,51,200
1014,57,116
1014,58,135
1014,59,65
1014,59,72
1014,59,137
1014,65,69
1014,65,72
1014,66,109
1014,66,135
1014,67,195
1014,69,137
1014,72,137
1014,73,224
1014,117,206
1014,121,135
1014,122,215
1014,142,215
1014,154,174
1014,157,172
1014,163,173
1014,168,174
1014,178,180
1015,16,86
1015,51,200
1015,57,116
1015,59,65
1015,59,69
1015,65,69
1015,66,109
1015,69,137
1015,72,126
1015,72,137
1015,73,224
1015,122,144
1015,141,170
1015,142,215
1015,148,194
1015,154,174
1015,157,172
1015,163,173
1015,178,180
1015,183,194
1016,8,61
1016,16,86
1016,51,200
1016,58,66
1016,59,65
1016,59,69
1016,59,137
1016,65,69
1016,72,126
1016,73,224
1016,76,79
1016,127,212
1016,130,220
1016,133,197
1016,154,157
1016,154,174
1016,157,172
1016,163,173
1016,183,194
1017,8,61
1017,11,22
1017,16,86
1017,51,200
1017,55,126
1017,57,68
1017,59,65
1017,59,137
1017,65,72
1017,72,137
1017,73,224
1017,76,79
1017,117,206
1017,125,155
1017,137,139
1017,138,222
1017,142,215
1017,154,174
1017,155,173
1017,163,172
1017,163,176
1018,8,61
1018,23,34
1018,30,35
1018,51,200
1018,59,72
1018,65,69
1018,66,121
1018,73,224
1018,76,79
1018,85,203
1018,117,206
1018,125,162
1018,125,173
1018,130,220
1018,136,189
1018,137,139
1018,154,174
1018,155,162
1018,155,173
1019,8,61
1019,16,86
1019,30,35
1019,36,45
1019,45,81
1019,60,121
1019,65,69
1019,66,121
1019,72,139
1019,73,224
1019,76,79
1019,117,206
1019,123,147
1019,125,173
1019,128,171
1019,130,220
1019,131,148
1019,135,139
1019,138,222
1019,154,163
1019,154,172
1019,165,166
1019,167,173
1019,178,180
1019,202,210
1020,8,61
1020,11,195
1020,16,86
1020,30,35
1020,60,121
1020,66,121
1020,69,109
1020,72,139
1020,76,79
1020,117,206
1020,125,166
1020,149,218
1020,154,163
1020,163,172
1020,178,180
1020,183,210
1020,186,217
1020,202,210
1021,8,61
1021,16,86
1021,23,34
1021,30,35
1021,47,93
1021,48,50
1021,48,93
1021,59,137
1021,60,121
1021,65,69
1021,66,121
1021,72,139
1021,73,224
1021,76,79
1021,117,206
1021,122,144
1021,137,139
1021,149,218
1021,192,197
1022,8,61
1022,23,34
1022,26,195
1022,30,35
1022,37,40
1022,37,51
1022,37,200
1022,59,72
1022,60,121
1022,66,121
1022,73,224
1022,76,79
1022,117,206
1022,122,144
1022,123,147
1022,135,137
1022,136,189
1022,154,163
1022,154,174
1022,192,197
1023,0,3
1023,1,195
1023,8,61
1023,30,35
1023,59,65
1023,59,72
1023,60,63
1023,65,72
1023,69,109
1023,76,79
1023,133,197
1023,141,170
1023,144,220
1023,154,174
1023,202,210
1024,30,35
1024,34,35
1024,37,40
1024,58,66
1024,69,109
1024,73,224
1024,76,79
1024,144,220
1024,149,218
1024,154,163
1024,184,193
1025,0,3
1025,8,61
1025,30,35
1025,58,66
1025,59,109
1025,69,109
1025,76,79
1025,117,222
1025,118,127
1025,178,180
1025,223,227
1026,0,3
1026,30,35
1026,37,40
1026,57,66
1026,58,66
1026,69,109
1026,142,215
1026,166,167
1026,168,174
1026,178,180
1027,23,34
1027,30,35
1027,37,40
1027,50,119
1027,57,66
1027,69,109
1027,73,224
1027,92,117
1027,117,222
1027,120,211
1027,125,155
1027,127,212
1027,142,215
1027,149,212
1027,154,163
1027,166,167
1027,168,174
1027,191,199
1027,223,227
1028,16,86
1028,52,53
1028,58,66
1028,69,109
1028,73,224
1028,76,79
1028,92,127
1028,120,204
1028,127,212
1028,136,189
1028,138,222
1028,149,212
1028,168,174
1028,223,227
1029,0,9
1029,8,61
1029,17,32
1029,20,23
1029,23,34
1029,52,53
1029,58,66
1029,66,68
1029,69,109
1029,81,136
1029,117,206
1029,117,222
1029,120,204
1029,122,144
1029,125,165
1029,125,173
1029,135,137
1029,138,222
1029,142,215
1029,149,212
1029,168,174
1029,223,227
1030,0,3
1030,8,61
1030,15,30
1030,15,43
1030,20,35
1030,23,34
1030,52,53
1030,66,68
1030,69,109
1030,81,136
1030,125,173
1030,138,222
1030,168,174
1030,184,193
1031,8,61
1031,15,16
1031,15,43
1031,16,43
1031,59,72
1031,66,68
1031,69,109
1031,104,240
1031,117,222
1031,183,194
1031,216,223
1032,8,61
1032,15,16
1032,15,43
1032,16,43
1032,23,35
1032,37,40
1032,51,200
1032,66,68
1032,69,109
1032,76,79
1032,94,102
1032,101,103
1032,110,112
1032,111,114
1032,117,222
1032,125,173
1032,131,171
1032,138,222
1032,154,163
1032,157,172
1032,168,174
1032,191,224
1033,8,61
1033,15,16
1033,15,43
1033,30,35
1033,36,136
1033,58,66
1033,66,68
1033,69,109
1033,85,198
1033,96,114
1033,117,222
1033,131,210
1033,144,220
1033,155,173
1033,235,240
1034,8,61
1034,15,16
1034,15,43
1034,30,35
1034,36,46
1034,58,66
1034,66,68
1034,66,116
1034,69,109
1034,85,198
1034,92,130
1034,117,222
1034,125,173
1034,136,189
1034,138,222
1034,178,180
1034,184,193
1034,191,224
1034,216,223
1035,8,61
1035,15,16
1035,15,32
1035,15,43
1035,30,35
1035,58,66
1035,68,116
1035,69,109
1035,76,79
1035,96,105
1035,125,173
1035,130,220
1035,141,170
1035,178,180
1035,216,223
1036,1,28
1036,8,61
1036,23,34
1036,24,31
1036,55,59
1036,57,66
1036,58,66
1036,69,109
1036,76,79
1036,141,232
1036,149,218
1036,178,180
1036,184,185
1036,186,217
1036,213,217
1037,8,28
1037,8,61
1037,23,34
1037,24,31
1037,26,195
1037,30,35
1037,36,46
1037,58,66
1037,69,109
1037,76,79
1037,122,144
1037,138,222
1037,186,217
1038,8,61
1038,23,34
1038,26,195
1038,30,35
1038,36,46
1038,63,121
1038,69,109
1038,76,79
1038,122,144
1038,125,155
1038,130,220
1038,138,222
1038,165,166
1038,213,217
1039,8,28
1039,8,61
1039,16,18
1039,16,39
1039,23,34
1039,26,195
1039,30,35
1039,36,46
1039,63,121
1039,69,109
1039,73,224
1039,148,171
1039,154,174
1040,8,61
1040,16,86
1040,23,34
1040,26,195
1040,30,35
1040,36,46
1040,58,63
1040,63,121
1040,69,109
1040,73,224
1040,76,79
1040,125,173
1040,130,220
1040,149,212
1040,162,175
1040,178,180
1041,8,61
1041,16,86
1041,23,34
1041,23,35
1041,26,195
1041,30,35
1041,37,40
1041,58,63
1041,58,66
1041,59,65
1041,63,121
1041,69,109
1041,73,224
1041,104,106
1041,123,197
1041,130,220
1041,138,222
1041,162,175
1041,192,197
1042,8,61
1042,18,39
1042,23,34
1042,26,195
1042,52,53
1042,58,63
1042,58,66
1042,63,121
1042,69,109
1042,73,224
1042,76,79
1042,85,198
1042,94,104
1042,125,173
1042,130,220
1042,131,210
1042,162,175
1042,183,210
1043,8,61
1043,9,25
1043,18,39
1043,23,34
1043,26,195
1043,28,70
1043,52,53
1043,57,66
1043,58,63
1043,58,66
1043,63,121
1043,69,109
1043,73,224
1043,76,79
1043,92,130
1043,94,102
1043,138,222
1043,162,175
1043,192,197
1043,216,223
1044,8,61
1044,18,39
1044,23,34
1044,28,70
1044,39,86
1044,52,53
1044,58,63
1044,58,66
1044,63,121
1044,76,79
1044,130,220
1044,131,148
1044,138,222
1044,154,174
1044,162,175
1044,216,223
1045,1,26
1045,1,67
1045,1,195
1045,8,61
1045,9,25
1045,18,39
1045,26,67
1045,30,35
1045,36,46
1045,52,53
1045,58,63
1045,69,109
1045,73,224
1045,76,79
1045,136,189
1045,138,222
1045,162,175
1046,1,22
1046,1,195
1046,18,34
1046,22,26
1046,22,67
1046,23,34
1046,26,67
1046,26,195
1046,30,35
1046,52,53
1046,56,57
1046,56,109
1046,67,195
1046,69,109
1046,73,224
1046,76,79
1046,92,130
1046,94,102
1046,94,104
1046,118,127
1046,136,189
1046,138,222
1046,191,213
1046,216,223
1047,22,67
1047,23,34
1047,26,67
1047,52,53
1047,58,63
1047,66,109
1047,67,195
1047,69,109
1047,73,224
1047,76,79
1047,117,206
1047,118,127
1047,122,144
1047,136,189
1047,138,222
1047,138,226
1047,149,218
1047,162,175
1047,178,180
1047,198,224
1048,4,5
1048,4,11
1048,5,67
1048,8,61
1048,15,32
1048,22,26
1048,22,67
1048,22,195
1048,23,34
1048,26,67
1048,26,195
1048,52,53
1048,52,119
1048,55,65
1048,56,109
1048,58,66
1048,73,224
1048,76,79
1048,118,127
1048,125,173
1048,131,148
1048,136,189
1048,149,212
1048,198,224
1049,4,5
1049,5,6
1049,8,61
1049,11,26
1049,22,26
1049,22,195
1049,23,34
1049,52,53
1049,55,65
1049,56,57
1049,58,66
1049,73,224
1049,76,79
1049,106,115
1049,122,215
1049,123,143
1049,123,210
1049,125,173
1049,130,220
1049,193,214
1049,219,224
1050,11,195
1050,13,20
1050,22,26
1050,22,195
1050,36,46
1050,52,53
1050,58,135
1050,66,68
1050,66,109
1050,73,224
1050,76,79
1050,81,189
1050,102,104
1050,121,135
1050,125,173
1050,130,220
1050,148,210
1050,162,175
1050,193,208
1050,219,224
1051,1,22
1051,3,25
1051,4,7
1051,6,67
1051,12,100
1051,24,31
1051,52,53
1051,56,109
1051,58,63
1051,63,66
1051,66,68
1051,66,109
1051,69,109
1051,73,224
1051,76,79
1051,81,189
1051,84,193
1051,127,212
1051,130,220
1051,136,189
1051,148,210
1051,162,175
1051,169,231
1051,171,210
1051,183,194
1052,5,6
1052,5,22
1052,8,61
1052,9,25
1052,18,34
1052,23,34
1052,36,46
1052,52,53
1052,56,109
1052,58,63
1052,63,66
1052,63,135
1052,66,68
1052,73,224
1052,76,79
1052,84,193
1052,94,102
1052,94,115
1052,97,169
1052,123,131
1052,125,155
1052,130,220
1052,131,148
1052,134,202
1052,136,189
1052,149,218
1052,154,174
1052,162,175
1052,171,210
1052,183,194
1052,187,217
1052,198,224
1052,219,224
1053,1,8
1053,8,61
1053,18,34
1053,30,35
1053,37,40
1053,52,53
1053,55,65
1053,56,109
1053,58,63
1053,58,135
1053,63,66
1053,63,135
1053,66,135
1053,73,224
1053,76,79
1053,84,193
1053,96,114
1053,97,169
1053,99,101
1053,101,103
1053,102,115
1053,104,160
1053,117,206
1053,125,155
1053,130,220
1053,131,148
1053,136,189
1053,154,174
1053,155,173
1053,157,174
1053,162,175
1054,1,8
1054,1,61
1054,1,67
1054,1,195
1054,8,61
1054,8,195
1054,18,34
1054,26,61
1054,30,35
1054,37,40
1054,37,200
1054,41,100
1054,50,119
1054,52,53
1054,55,65
1054,58,63
1054,61,195
1054,63,66
1054,63,135
1054,66,109
1054,73,224
1054,76,79
1054,94,102
1054,95,231
1054,103,235
1054,117,222
1054,125,155
1054,130,220
1054,131,210
1054,136,189
1054,162,175
1054,183,194
1055,1,5
1055,1,7
1055,1,61
1055,5,8
1055,5,61
1055,6,22
1055,8,61
1055,8,195
1055,9,25
1055,28,70
1055,30,35
1055,37,40
1055,50,119
1055,52,53
1055,55,65
1055,56,57
1055,58,63
1055,58,66
1055,58,109
1055,58,135
1055,59,137
1055,63,66
1055,63,135
1055,66,68
1055,73,224
1055,81,189
1055,94,102
1055,97,110
1055,101,103
1055,113,231
1055,117,222
1055,125,155
1055,130,220
1055,136,189
1055,154,163
1055,154,174
1055,162,175
1055,216,223
1056,6,11
1056,7,67
1056,8,26
1056,8,195
1056,9,25
1056,30,35
1056,36,46
1056,37,40
1056,41,100
1056,50,119
1056,52,53
1056,58,63
1056,58,66
1056,58,135
1056,59,137
1056,63,121
1056,63,135
1056,73,224
1056,76,79
1056,96,112
1056,97,169
1056,125,155
1056,130,220
1056,131,148
1056,140,141
1056,140,170
1056,154,174
1056,187,217
1056,193,221
1056,216,223
1057,0,3
1057,4,26
1057,5,8
1057,5,11
1057,8,22
1057,8,195
1057,11,22
1057,15,32
1057,16,35
1057,30,31
1057,30,86
1057,31,86
1057,35,86
1057,37,40
1057,41,100
1057,50,119
1057,52,53
1057,58,63
1057,58,109
1057,61,195
1057,63,121
1057,63,135
1057,73,224
1057,76,79
1057,85,198
1057,94,102
1057,94,104
1057,94,106
1057,95,231
1057,96,114
1057,99,101
1057,109,135
1057,125,155
1057,127,149
1057,130,220
1057,131,148
1057,136,189
1057,154,174
1057,193,221
1057,198,224
1058,0,3
1058,1,4
1058,1,11
1058,1,22
1058,4,22
1058,8,61
1058,11,22
1058,16,30
1058,16,86
1058,16,100
1058,37,40
1058,52,53
1058,56,57
1058,58,63
1058,58,66
1058,59,137
1058,63,135
1058,73,224
1058,76,79
1058,86,100
1058,94,102
1058,94,115
1058,95,97
1058,95,231
1058,97,110
1058,99,101
1058,122,144
1058,125,155
1058,130,220
1058,131,148
1058,131,171
1058,136,189
1058,149,218
1058,183,194
1058,184,193
1058,193,208
1059,1,4
1059,8,61
1059,9,11
1059,16,86
1059,36,44
1059,37,40
1059,37,119
1059,41,100
1059,42,196
1059,46,47
1059,52,53
1059,55,65
1059,56,57
1059,58,66
1059,59,137
1059,63,135
1059,73,224
1059,81,189
1059,85,198
1059,92,122
1059,92,223
1059,94,104
1059,117,222
1059,122,144
1059,122,204
1059,125,155
1059,131,148
1059,144,220
1059,183,194
1060,1,5
1060,4,11
1060,16,86
1060,22,67
1060,31,86
1060,36,44
1060,37,46
1060,37,47
1060,37,50
1060,55,65
1060,55,126
1060,58,135
1060,59,137
1060,63,135
1060,65,126
1060,73,224
1060,76,79
1060,81,189
1060,85,198
1060,117,222
1060,122,144
1060,125,155
1060,149,212
1060,154,174
1061,3,25
1061,8,61
1061,16,30
1061,16,39
1061,18,31
1061,18,39
1061,18,86
1061,39,151
1061,53,179
1061,55,65
1061,58,66
1061,73,224
1061,81,189
1061,95,97
1061,117,206
1061,125,155
1061,149,212
1061,154,174
1061,192,197
1061,211,220
1062,3,25
1062,8,61
1062,11,195
1062,16,30
1062,46,53
1062,56,57
1062,65,126
1062,66,121
1062,76,79
1062,85,198
1062,125,155
1062,149,212
1062,154,174
1062,155,173
1062,172,174
1063,4,11
1063,8,61
1063,11,195
1063,16,30
1063,56,57
1063,59,137
1063,81,136
1063,81,189
1063,125,155
1063,154,174
1063,155,162
1063,155,173
1064,1,195
1064,5,9
1064,9,11
1064,11,195
1064,16,30
1064,18,31
1064,39,151
1064,59,137
1064,73,224
1064,76,79
1064,81,136
1064,81,189
1064,95,169
1064,95,231
1064,110,169
1064,131,148
1064,154,174
1064,155,162
1064,183,194
1065,1,195
1065,3,67
1065,4,195
1065,18,31
1065,18,39
1065,39,151
1065,56,57
1065,58,63
1065,58,66
1065,63,135
1065,73,224
1065,81,189
1065,95,97
1065,117,222
1065,120,211
1065,125,155
1065,153,172
1065,154,163
1065,154,174
1065,155,162
1065,184,185
1065,184,193
1065,213,225
1066,3,21
1066,5,6
1066,11,22
1066,55,65
1066,58,63
1066,58,66
1066,58,135
1066,63,66
1066,63,135
1066,66,135
1066,73,224
1066,76,79
1066,81,189
1066,94,102
1066,106,160
1066,117,222
1066,120,211
1066,125,155
1066,154,174
1066,157,174
1066,223,227
1067,3,22
1067,3,71
1067,11,22
1067,21,71
1067,22,71
1067,49,189
1067,58,63
1067,58,66
1067,58,135
1067,63,135
1067,73,224
1067,76,79
1067,81,189
1067,125,155
1068,3,71
1068,11,67
1068,16,30
1068,58,66
1068,58,135
1068,63,135
1068,76,79
1068,81,189
1068,126,147
1068,131,148
1068,142,215
1068,154,163
1068,155,173
1068,155,175
1068,208,214
1069,20,23
1069,26,67
1069,58,66
1069,58,68
1069,58,135
1069,63,135
1069,73,224
1069,76,79
1069,81,136
1069,81,189
1069,95,231
1069,104,160
1069,131,148
1069,136,189
1069,142,215
1069,185,193
1069,191,213
1069,235,240
1070,15,43
1070,16,30
1070,56,57
1070,58,63
1070,58,66
1070,58,116
1070,58,135
1070,73,224
1070,76,79
1070,81,189
1070,94,104
1070,94,160
1070,95,112
1070,95,231
1070,96,104
1070,96,111
1070,99,103
1070,102,104
1070,102,115
1070,120,211
1070,120,220
1070,131,148
1070,135,147
1070,137,147
1070,169,231
1070,171,210
1070,185,193
1070,223,227
1070,235,240
1071,1,5
1071,5,6
1071,15,43
1071,16,30
1071,30,34
1071,30,39
1071,59,69
1071,59,137
1071,63,135
1071,73,224
1071,76,79
1071,81,136
1071,81,189
1071,97,231
1071,102,160
1071,104,160
1071,120,220
1071,130,220
1071,142,215
1071,154,168
1072,1,5
1072,3,26
1072,3,71
1072,11,22
1072,16,30
1072,16,86
1072,26,71
1072,31,86
1072,56,57
1072,58,63
1072,63,135
1072,73,224
1072,76,79
1072,104,160
1072,110,169
1072,120,211
1072,120,220
1072,131,148
1072,182,192
1072,223,227
1073,3,26
1073,5,67
1073,26,71
1073,56,57
1073,58,135
1073,63,135
1073,76,79
1073,120,211
1073,130,220
1073,136,189
1073,154,168
1073,223,227
1074,1,5
1074,3,6
1074,3,26
1074,5,195
1074,16,86
1074,22,26
1074,26,71
1074,34,35
1074,36,44
1074,56,57
1074,56,126
1074,58,137
1074,63,135
1074,68,126
1074,73,224
1074,96,111
1074,125,152
1074,130,220
1074,154,168
1074,168,176
1074,183,194
1075,0,11
1075,1,5
1075,16,18
1075,16,86
1075,22,26
1075,22,71
1075,23,35
1075,26,71
1075,46,50
1075,53,119
1075,63,135
1075,73,224
1075,76,79
1075,123,202
1075,130,220
1075,131,148
1075,135,137
1075,136,189
1075,149,218
1075,155,162
1075,183,202
1075,183,210
1075,193,203
1076,0,11
1076,23,35
1076,24,31
1076,34,35
1076,37,119
1076,56,57
1076,63,135
1076,73,224
1076,76,79
1076,94,102
1076,95,231
1076,96,108
1076,102,160
1076,117,206
1076,130,220
1076,131,148
1076,140,170
1076,155,162
1076,184,185
1076,216,223
1077,3,5
1077,3,26
1077,15,32
1077,16,18
1077,16,39
1077,16,86
1077,23,30
1077,26,71
1077,34,35
1077,56,57
1077,58,66
1077,58,135
1077,71,195
1077,73,224
1077,76,79
1077,94,104
1077,94,160
1077,95,231
1077,99,103
1077,102,160
1077,104,114
1077,104,160
1077,130,220
1077,131,148
1077,132,140
1077,135,139
1077,136,189
1077,140,170
1077,154,174
1077,207,215
1077,216,223
1077,223,227
1078,6,19
1078,15,32
1078,16,39
1078,17,31
1078,19,26
1078,20,43
1078,23,35
1078,58,66
1078,63,135
1078,71,195
1078,73,224
1078,94,102
1078,95,231
1078,102,160
1078,103,235
1078,120,220
1078,123,183
1078,154,168
1078,154,176
1078,157,174
1078,171,210
1078,198,224
1078,203,208
1078,216,223
1079,15,43
1079,16,86
1079,39,151
1079,52,53
1079,58,66
1079,63,135
1079,71,195
1079,73,224
1079,76,79
1079,96,105
1079,97,110
1079,131,148
1079,149,212
1079,154,168
1079,157,174
1079,159,166
1079,164,166
1079,193,208
1079,207,215
1079,216,223
1080,0,1
1080,1,4
1080,6,195
1080,16,17
1080,16,18
1080,16,86
1080,39,151
1080,71,195
1080,117,222
1080,140,232
1080,149,212
1080,157,174
1080,159,166
1080,170,232
1080,207,215
1080,216,223
1081,0,1
1081,9,70
1081,31,86
1081,33,46
1081,36,44
1081,52,53
1081,58,66
1081,58,135
1081,73,224
1081,130,220
1081,139,147
1081,140,170
1081,140,183
1081,141,170
1081,149,212
1081,183,232
1081,216,223
1082,1,10
1082,6,195
1082,16,31
1082,36,44
1082,51,200
1082,52,53
1082,58,135
1082,66,135
1082,73,224
1082,76,79
1082,92,130
1082,92,144
1082,92,220
1082,112,114
1082,120,220
1082,123,170
1082,130,220
1082,138,222
1082,141,170
1082,149,212
1082,168,174
1082,168,176
1082,187,217
1082,203,208
1083,16,18
1083,25,29
1083,30,35
1083,47,52
1083,58,135
1083,66,135
1083,73,224
1083,76,79
1083,92,130
1083,92,144
1083,93,200
1083,117,206
1083,134,202
1083,149,212
1083,154,174
1083,183,210
1083,185,208
1083,187,217
1084,3,26
1084,5,195
1084,8,61
1084,16,30
1084,55,65
1084,58,135
1084,66,135
1084,76,79
1084,94,102
1084,96,104
1084,102,104
1084,131,148
1084,149,212
1084,152,176
1084,154,174
1084,187,217
1085,3,26
1085,5,195
1085,16,18
1085,34,35
1085,39,151
1085,58,66
1085,58,135
1085,66,135
1085,73,224
1085,76,79
1085,94,102
1085,94,104
1085,97,110
1085,99,103
1085,101,235
1085,102,104
1085,102,160
1085,104,115
1085,104,160
1085,114,160
1085,125,162
1085,140,183
1085,144,220
1086,5,26
1086,5,195
1086,34,35
1086,39,151
1086,58,135
1086,66,135
1086,76,79
1086,97,169
1086,101,103
1086,102,104
1086,102,160
1086,120,211
1086,138,222
1086,140,170
1086,141,170
1086,164,166
1086,170,202
1087,5,195
1087,8,61
1087,17,27
1087,23,34
1087,24,31
1087,26,71
1087,26,195
1087,30,34
1087,31,100
1087,39,151
1087,57,135
1087,58,63
1087,58,135
1087,66,68
1087,66,135
1087,109,135
1087,120,211
1087,120,220
1087,122,220
1087,130,220
1087,138,222
1087,140,170
1087,141,170
1087,164,166
1087,187,217
1088,5,195
1088,8,61
1088,16,18
1088,24,31
1088,26,195
1088,34,151
1088,37,119
1088,39,151
1088,42,208
1088,58,135
1088,66,135
1088,73,224
1088,76,79
1088,120,211
1088,125,152
1088,130,220
1088,131,197
1088,140,170
1088,148,197
1088,164,166
1088,170,232
1088,198,224
1089,3,21
1089,8,61
1089,16,17
1089,18,30
1089,26,67
1089,26,195
1089,37,119
1089,39,151
1089,58,135
1089,66,135
1089,73,224
1089,76,79
1089,125,152
1089,131,148
1089,131,197
1089,138,222
1089,140,170
1089,148,197
1089,164,166
1089,194,210
1090,3,21
1090,3,29
1090,4,26
1090,8,61
1090,30,39
1090,48,189
1090,58,135
1090,76,79
1090,94,102
1090,101,103
1090,131,134
1090,131,148
1090,131,171
1090,183,210
1090,187,217
1090,223,227
1091,3,29
1091,4,26
1091,8,61
1091,16,30
1091,28,70
1091,30,39
1091,37,40
1091,37,119
1091,39,151
1091,48,189
1091,54,93
1091,58,66
1091,73,224
1091,76,79
1091,92,227
1091,93,119
1091,125,155
1091,131,210
1091,132,232
1091,144,220
1091,171,210
1091,183,210
1091,187,217
1091,207,215
1092,3,29
1092,6,21
1092,8,61
1092,21,25
1092,37,200
1092,39,151
1092,54,93
1092,73,224
